INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_49460,13-Apr-98,0,4,4,6,5,1,0,0,5,1,174,1,103,29,34,1
CR_101992,25-Aug-04,0,33,32,2,1,8,3,0,5,1,249,1,112,93,34,1
CR_75285,14-Dec-01,0,6,6,4,1,6,4,0,5,1,174,0,103,93,34,1
CR_17343,23-Aug-93,0,40,40,2,1,3,5,1,6,4,263,2,72,29,34,0
CR_180121,25-Aug-16,0,17,16,0,0,2,7,0,5,1,249,1,103,29,34,1
CR_42910,5-Oct-97,0,4,4,6,5,4,2,0,5,2,174,2,103,93,34,1
CR_39812,17-Oct-96,5,40,40,2,1,16,12,1,5,1,249,1,103,29,34,1
CR_55971,28-Mar-98,0,45,45,10,3,4,2,1,6,1,0,1,103,29,34,1
CR_127681,18-Feb-08,0,4,4,6,5,1,0,0,5,3,102,3,103,93,34,1
CR_175683,18-Oct-15,0,31,36,9,0,6,4,0,5,1,316,1,103,107,34,1
CR_180745,21-Apr-16,0,21,23,4,1,2,7,2,2,1,249,1,103,142,34,1
CR_146534,22-Dec-10,0,37,37,0,0,7,1,1,2,1,316,1,72,142,34,1
CR_15990,16-Nov-93,0,36,34,2,1,1,0,0,5,1,174,1,92,93,34,1
CR_55478,23-Apr-98,0,40,40,2,1,7,1,1,5,1,249,1,112,29,34,1
CR_133809,24-Nov-08,0,44,44,1,3,6,4,1,2,1,249,1,109,142,34,1
CR_193591,11-Jul-18,0,13,13,6,5,2,7,1,4,2,0,2,98,128,34,1
CR_94754,23-Mar-03,1,36,34,2,1,15,10,0,5,1,174,0,103,80,43,1
CR_42492,29-Jul-97,0,4,4,6,5,2,7,5,2,1,174,1,103,142,34,1
CR_158040,10-Feb-12,0,33,32,2,1,6,4,1,6,1,249,1,112,93,34,1
CR_182955,18-Feb-16,0,37,37,0,0,3,5,2,2,1,0,1,103,130,34,1
CR_61041,28-Jul-99,0,25,25,9,0,6,4,0,6,1,174,0,112,62,48,1
CR_154055,4-Feb-11,0,49,49,6,5,4,2,0,5,2,128,1,103,14,34,0
CR_58012,20-Feb-99,0,4,4,6,5,3,5,0,5,1,249,1,103,29,34,1
CR_12188,18-Aug-93,0,9,10,7,3,7,1,1,6,1,249,1,92,62,34,1
CR_140703,17-Mar-09,0,43,43,9,0,5,6,5,6,8,316,8,98,0,34,1
CR_196490,26-Oct-18,0,36,34,2,1,1,0,1,2,1,0,1,92,93,34,1
CR_89996,29-Nov-03,0,4,4,6,5,4,2,0,5,1,174,0,112,29,0,1
CR_34050,10-Feb-96,0,4,4,6,5,2,7,2,2,1,0,1,42,142,34,1
CR_99013,8-Jun-04,0,9,10,7,3,4,2,1,5,1,249,1,103,93,34,1
CR_109305,13-Apr-05,0,33,32,2,1,6,4,0,5,1,174,0,92,93,50,1
CR_159523,20-Jun-12,0,39,39,6,5,5,6,0,5,1,174,0,18,133,0,1
CR_140520,16-Jan-09,0,40,40,2,1,1,0,0,5,1,174,1,103,93,34,1
CR_14393,27-Jul-93,0,26,27,9,0,3,5,6,2,2,0,2,72,142,34,1
CR_90098,18-Jan-03,1,4,4,6,5,15,10,1,6,1,316,1,87,93,34,1
CR_71103,25-Mar-00,0,40,40,2,1,3,5,1,6,1,316,1,103,29,34,1
CR_169735,23-Aug-14,1,30,35,7,3,15,10,0,5,1,249,1,59,29,34,1
CR_160851,3-Jun-12,1,51,50,7,3,12,16,1,6,1,162,1,34,142,34,1
CR_35234,12-Sep-96,0,16,15,0,0,6,4,1,2,1,316,1,112,80,34,1
CR_133527,15-Jan-08,0,40,40,2,1,5,6,1,6,1,249,1,112,93,34,1
CR_21107,24-Mar-94,0,33,32,2,1,6,4,0,5,1,174,0,112,93,43,1
CR_20790,23-Jun-94,1,30,35,7,3,15,10,2,6,1,249,1,72,29,34,1
CR_55823,12-May-98,0,45,45,10,3,5,6,0,5,1,174,0,98,29,43,1
CR_57709,23-Dec-99,0,4,4,6,5,5,6,1,6,1,316,1,34,130,34,1
CR_1741,23-Nov-91,0,33,32,2,1,5,6,0,5,1,174,0,18,93,46,1
CR_73036,11-Sep-01,0,4,4,6,5,3,5,0,5,1,249,1,103,130,34,1
CR_172800,10-Aug-15,0,4,4,6,5,6,4,1,0,1,316,1,72,29,34,1
CR_23374,5-Aug-94,0,40,40,2,1,3,5,1,6,1,249,1,42,29,34,1
CR_105402,7-Jun-05,0,4,4,6,5,1,0,1,5,1,174,0,116,29,0,1
CR_158433,20-Feb-12,0,33,32,2,1,7,1,0,5,1,174,0,112,93,43,1
CR_85922,24-Jun-02,1,24,24,0,0,12,16,0,5,1,74,0,72,142,34,1
CR_83616,11-Dec-02,0,4,4,6,5,5,6,1,6,1,316,1,72,119,34,1
CR_142260,8-Oct-10,0,4,4,6,5,1,0,1,6,2,316,2,72,80,34,1
CR_184758,16-Aug-17,0,4,4,6,5,5,6,1,5,1,174,,18,29,46,1
CR_152244,17-Dec-11,0,33,32,2,1,5,6,0,5,1,174,0,112,93,43,1
CR_12520,14-Jun-93,0,16,15,0,0,7,1,1,5,1,0,1,109,142,34,1
CR_20105,14-Oct-94,1,22,22,7,3,15,10,2,2,2,249,2,112,142,34,1
CR_8661,29-Aug-92,0,36,34,2,1,1,0,0,5,1,249,1,92,103,34,1
CR_16921,22-Nov-93,0,39,39,6,5,3,5,1,6,1,316,1,92,62,34,1
CR_112897,12-Jan-06,0,4,4,6,5,6,4,1,6,1,316,1,92,62,34,1
CR_152975,6-Nov-11,0,37,37,0,0,8,3,1,2,1,303,1,103,103,34,1
CR_138851,24-Jul-09,0,33,32,2,1,7,1,0,5,1,174,0,18,133,46,1
CR_72001,6-Dec-00,0,47,48,7,3,4,2,1,6,1,249,1,103,0,34,1
CR_48863,1-May-98,0,3,2,3,5,1,0,1,6,1,316,1,72,29,34,1
CR_163043,4-Oct-13,0,21,23,4,1,4,2,1,2,1,249,1,72,29,34,1
CR_16672,11-Sep-93,0,37,37,0,0,2,7,1,6,1,316,1,72,29,34,1
CR_170806,29-Apr-14,7,36,34,2,1,9,8,1,5,1,174,0,92,93,43,1
CR_67435,26-Aug-00,0,17,16,0,0,4,2,1,6,1,249,1,103,29,34,1
CR_24646,20-Nov-95,0,4,4,6,5,5,6,0,5,1,174,1,103,29,34,1
CR_115403,26-Sep-06,0,24,24,0,0,9,8,1,6,1,249,1,103,80,34,1
CR_61681,27-Apr-99,0,33,32,2,1,7,1,0,5,1,249,1,98,80,34,1
CR_34328,9-Sep-96,1,4,4,6,5,15,10,1,6,1,316,1,12,62,34,1
CR_141067,30-Nov-09,0,46,46,3,5,4,2,1,6,1,330,0,103,80,48,1
CR_140098,5-Nov-09,0,37,37,0,0,7,1,0,5,1,174,0,92,29,0,1
CR_175769,1-Aug-15,0,33,32,2,1,7,1,0,5,1,290,0,103,93,43,1
CR_188611,30-Aug-17,1,30,35,7,3,16,12,1,2,1,316,1,103,142,34,1
CR_2117,25-Jun-91,0,33,32,2,1,6,4,1,6,1,127,0,92,93,46,1
CR_49709,24-May-98,0,4,4,6,5,1,0,0,5,1,174,0,59,103,48,1
CR_33086,2-Jan-96,0,4,4,6,5,1,0,5,6,1,0,1,89,29,34,1
CR_15925,24-Sep-93,0,36,34,2,1,1,0,0,5,1,0,1,92,62,34,1
CR_19601,14-Jan-94,7,11,11,7,3,9,8,2,2,1,249,1,112,62,34,1
CR_44406,3-Jan-97,0,21,23,4,1,2,7,0,5,1,174,0,72,130,43,1
CR_159214,26-Sep-12,7,36,34,2,1,9,8,0,5,1,316,1,103,29,34,1
CR_122666,8-Jul-07,5,22,22,7,3,15,10,0,5,3,174,3,103,119,34,1
CR_90023,16-Apr-03,0,4,4,6,5,4,2,0,5,1,174,1,103,29,34,1
CR_15353,31-Aug-93,0,33,32,2,1,6,4,0,5,7,249,7,72,93,34,1
CR_160929,29-Jan-13,0,3,2,3,5,1,0,1,2,1,316,1,112,80,34,1
CR_191167,30-Nov-17,0,49,49,6,5,4,2,0,5,2,249,2,103,87,34,1
CR_163317,27-May-13,1,22,22,7,3,15,10,1,2,1,0,1,72,103,34,1
CR_125584,2-May-07,0,39,39,6,5,2,7,2,2,1,0,1,2,142,34,1
CR_47836,25-Oct-97,0,40,40,2,1,3,5,2,5,1,316,1,72,93,34,1
CR_16108,22-Jan-93,0,36,34,2,1,1,0,1,6,1,249,1,92,29,34,1
CR_93099,18-Feb-03,0,23,21,4,1,7,1,0,5,1,249,1,103,93,34,1
CR_8330,17-Apr-92,1,36,34,2,1,15,10,0,5,1,174,0,92,93,43,1
CR_166680,9-Jun-13,0,49,49,6,5,2,7,0,5,1,231,1,103,0,34,1
CR_121294,22-Aug-07,0,5,5,3,5,2,7,1,2,1,0,1,109,142,34,1
CR_117280,3-Apr-06,0,36,34,2,1,1,0,0,5,1,174,1,92,29,36,0
CR_88875,27-Sep-02,0,45,45,10,3,1,0,0,5,1,316,1,103,29,34,1
CR_99049,2-Jun-04,0,9,10,7,3,5,6,2,6,1,0,1,72,107,34,1
CR_134931,7-Aug-08,0,50,51,0,0,8,3,1,5,1,174,0,48,29,0,1
CR_166109,3-Jul-13,0,45,45,10,3,8,3,1,6,1,316,1,103,29,34,1
CR_104234,8-Feb-04,0,47,48,7,3,5,6,1,2,1,249,0,103,142,34,1
CR_198138,15-Jun-18,0,49,49,6,5,6,4,1,2,1,316,1,12,29,34,1
CR_42914,4-Feb-97,0,4,4,6,5,5,6,0,5,1,249,1,116,14,34,1
CR_85284,22-Mar-02,0,21,23,4,1,2,7,3,2,2,249,2,103,142,34,1
CR_160361,24-Jul-12,1,47,48,7,3,15,10,1,5,2,174,2,103,93,34,1
CR_41304,2-May-97,0,4,4,6,5,3,5,1,6,1,316,1,72,29,34,1
CR_60159,26-Feb-99,0,21,23,4,1,2,7,1,6,1,249,1,92,14,34,1
CR_198211,20-Oct-18,0,49,49,6,5,5,6,0,5,1,249,1,116,14,34,1
CR_180957,20-Aug-16,0,24,24,0,0,5,6,1,6,1,174,1,103,29,34,1
CR_113548,13-Apr-06,0,5,5,3,5,3,5,1,5,1,174,0,18,124,46,1
CR_153309,10-Jun-11,0,39,39,6,5,6,4,0,5,1,174,0,24,93,43,1
CR_115793,26-Sep-06,0,24,24,0,0,6,4,0,5,1,249,1,103,29,34,1
CR_4504,8-Jan-92,0,2,3,10,3,5,6,1,2,4,249,4,103,142,34,1
CR_155689,30-Aug-12,0,6,6,4,1,7,1,0,5,2,174,0,86,93,0,1
CR_42486,6-Jul-97,0,4,4,6,5,2,7,1,6,1,249,1,72,29,34,1
CR_189351,1-Nov-17,0,36,34,2,1,1,0,1,5,1,174,,92,93,43,1
CR_75853,5-Mar-01,1,15,14,3,5,11,17,0,5,1,174,0,18,133,46,1
CR_148956,10-Jan-11,0,4,4,6,5,3,5,0,5,1,174,0,59,119,23,1
CR_156301,25-Jan-12,0,18,18,9,0,3,5,1,6,1,249,1,72,29,34,1
CR_181550,29-Jan-16,1,28,28,3,5,12,16,0,5,1,299,1,92,0,34,1
CR_43902,21-Mar-97,0,18,18,9,0,3,5,1,6,1,249,1,98,29,34,1
CR_130973,16-May-08,0,25,25,9,0,3,5,1,5,1,249,1,103,93,34,1
CR_31879,17-Dec-95,0,49,49,6,5,7,1,1,6,1,249,1,98,29,34,1
CR_185081,10-Aug-17,0,4,4,6,5,1,0,1,2,1,316,1,72,140,34,1
CR_88575,22-Feb-02,0,44,44,1,3,2,7,0,5,1,249,0,103,29,34,1
CR_8044,26-Oct-92,0,33,32,2,1,6,4,0,5,1,174,0,18,93,46,1
CR_91370,25-Jan-03,1,4,4,6,5,16,12,0,5,2,174,2,103,62,34,1
CR_151185,29-May-11,0,24,24,0,0,9,8,1,6,1,316,1,116,29,34,1
CR_76657,25-Sep-01,0,21,23,4,1,5,6,0,5,1,174,1,112,93,34,1
CR_180275,3-Dec-16,0,19,19,1,3,3,5,1,6,1,316,1,12,14,34,1
CR_140579,9-Sep-09,3,42,42,7,3,18,13,0,5,1,174,0,24,80,0,1
CR_27541,26-Aug-95,0,21,23,4,1,4,2,2,6,1,0,1,72,80,34,1
CR_116712,10-Sep-06,0,33,32,2,1,7,1,1,6,1,249,1,92,29,34,1
CR_88007,2-Jun-02,0,37,37,0,0,7,1,2,6,1,249,1,103,80,34,1
CR_121022,14-Jul-07,0,4,4,6,5,6,4,2,6,1,316,1,98,62,34,1
CR_144039,12-Nov-10,0,21,23,4,1,8,3,1,2,1,174,0,112,93,0,1
CR_179743,20-May-16,0,7,8,7,3,2,7,1,5,1,174,1,59,6,34,1
CR_159742,18-Mar-12,0,43,43,9,0,4,2,0,5,1,249,1,98,80,34,1
CR_83012,15-Aug-02,0,4,4,6,5,1,0,1,6,2,249,2,103,93,34,1
CR_59907,24-Jul-99,0,21,23,4,1,6,4,1,6,1,249,1,92,29,34,1
CR_128774,15-Sep-08,0,5,5,3,5,5,6,1,6,1,249,1,103,133,34,1
CR_21942,3-May-94,0,36,34,2,1,1,0,1,6,1,249,1,92,29,34,1
CR_95879,12-Oct-03,1,43,43,9,0,17,11,2,2,1,174,0,103,142,34,1
CR_110684,21-Oct-05,0,39,39,6,5,8,3,2,6,1,0,1,103,29,34,1
CR_70508,13-May-00,0,37,37,0,0,6,4,1,6,1,249,1,72,29,34,1
CR_18510,26-Jun-93,0,50,51,0,0,9,8,1,0,4,249,4,72,142,34,1
CR_100,14-Oct-91,1,5,5,3,5,15,10,1,6,2,249,2,103,80,34,1
CR_115034,11-Jun-06,1,22,22,7,3,15,10,0,5,1,174,1,103,130,34,1
CR_118174,29-Jun-06,0,40,40,2,1,6,4,0,5,1,316,1,72,142,34,1
CR_144529,22-Oct-10,0,24,24,0,0,5,6,1,6,1,249,1,92,29,34,1
CR_28726,25-Aug-95,0,26,27,9,0,3,5,1,2,1,0,1,103,142,34,1
CR_102608,21-Sep-04,1,36,34,2,1,15,10,1,5,1,249,1,92,62,34,1
CR_182061,7-May-16,0,33,32,2,1,7,1,0,5,1,174,0,72,93,43,1
CR_176302,29-Aug-15,0,36,34,2,1,1,0,1,5,1,174,0,103,93,43,1
CR_2017,25-Jul-91,0,33,32,2,1,7,1,0,5,1,0,1,72,29,34,1
CR_134227,27-May-08,0,45,45,10,3,2,7,2,6,2,303,2,72,29,34,1
CR_175155,27-Apr-15,1,24,24,0,0,15,10,0,5,1,249,1,103,87,34,1
CR_120043,20-May-07,0,4,4,6,5,4,2,3,5,1,0,1,72,80,34,1
CR_137869,19-Aug-09,1,22,22,7,3,15,10,8,2,2,316,2,98,80,34,1
CR_36364,12-Apr-96,7,22,22,7,3,9,8,0,5,1,174,1,112,29,34,1
CR_138132,14-Aug-09,0,24,24,0,0,5,6,2,6,1,249,1,103,136,34,1
CR_49246,15-Aug-98,1,4,4,6,5,15,10,2,6,1,316,1,72,29,34,1
CR_70360,22-Feb-00,0,36,34,2,1,1,0,0,5,1,174,0,103,93,43,1
CR_114322,2-Sep-06,7,17,16,0,0,9,8,6,2,1,316,1,112,14,34,1
CR_63063,19-Oct-99,0,39,39,6,5,2,7,1,2,1,316,1,72,142,34,1
CR_127117,18-Mar-08,0,1,0,1,3,5,6,1,6,2,249,2,103,62,34,1
CR_184051,22-Feb-16,0,49,49,6,5,4,2,1,6,1,174,0,98,133,0,1
CR_186317,21-Jun-17,1,9,10,7,3,15,10,0,5,1,174,,18,124,46,1
CR_143328,13-Jul-10,5,8,7,7,3,18,13,0,5,1,174,0,109,130,0,1
CR_72227,14-Apr-00,1,49,49,6,5,15,10,0,5,1,249,1,59,29,34,1
CR_134329,5-Jul-08,1,46,46,3,5,17,11,1,6,1,316,1,2,62,34,1
CR_110621,26-Oct-05,0,39,39,6,5,2,7,2,2,1,303,1,98,142,34,1
CR_147731,4-Sep-10,7,47,48,7,3,9,8,0,5,1,174,0,112,29,50,1
CR_41531,10-Jan-97,0,4,4,6,5,1,0,1,6,1,249,1,103,93,34,1
CR_138280,7-Nov-09,1,25,25,9,0,16,12,1,5,1,174,1,103,62,34,1
CR_130812,23-Feb-08,1,24,24,0,0,15,10,1,6,2,316,2,103,29,34,1
CR_34899,28-Nov-96,0,9,10,7,3,5,6,1,5,1,174,0,24,29,0,1
CR_114952,25-Nov-06,1,22,22,7,3,15,10,0,5,1,174,0,72,93,0,1
CR_89791,12-Dec-03,0,3,2,3,5,3,5,0,5,1,174,1,103,119,34,1
CR_52038,16-Dec-98,0,21,23,4,1,2,7,0,5,1,249,1,112,80,34,1
CR_65492,13-Jul-00,0,4,4,6,5,1,0,1,2,1,249,1,103,62,34,1
CR_168951,12-Jul-14,0,21,23,4,1,5,6,1,6,1,316,1,12,80,34,1
CR_169227,2-Aug-14,0,24,24,0,0,4,2,1,2,1,316,1,72,93,34,1
CR_183366,18-Nov-16,0,40,40,2,1,1,0,1,6,1,316,1,103,29,34,1
CR_30270,2-Aug-95,0,36,34,2,1,5,6,1,6,1,249,1,92,93,34,1
CR_26238,28-Apr-95,0,4,4,6,5,8,3,1,5,1,249,1,103,14,34,1
CR_186318,10-Jan-17,0,9,10,7,3,3,5,3,6,2,316,2,98,119,34,1
CR_18915,30-Oct-94,0,4,4,6,5,2,7,1,6,1,316,1,72,103,34,1
CR_12625,27-Jan-93,0,16,15,0,0,8,3,1,5,1,102,1,31,130,34,1
CR_167885,23-Feb-14,0,4,4,6,5,5,6,1,6,1,174,1,98,29,34,1
CR_150437,29-Jul-11,0,19,19,1,3,9,8,0,5,1,74,0,116,29,0,1
CR_177369,1-Jan-15,0,44,44,1,3,8,3,1,5,2,249,2,103,62,34,1
CR_107414,24-Oct-05,0,21,23,4,1,5,6,0,5,2,179,2,72,29,34,0
CR_171239,17-Dec-14,0,37,37,0,0,2,7,1,2,1,249,1,103,93,34,1
CR_87203,22-Apr-02,3,35,30,3,5,9,8,1,6,1,174,0,112,80,48,1
CR_65853,18-Sep-00,0,4,4,6,5,3,5,2,2,1,316,1,72,142,34,1
CR_65283,14-Jan-00,0,4,4,6,5,1,0,1,6,4,249,4,103,93,34,1
CR_152722,3-Oct-11,0,36,34,2,1,1,0,1,2,1,316,1,92,62,34,1
CR_188056,13-Feb-17,0,24,24,0,0,5,6,1,6,1,0,1,72,6,34,1
CR_47709,26-Jul-97,0,40,40,2,1,8,3,3,6,2,249,2,103,29,34,1
CR_116959,17-Apr-06,0,33,32,2,1,6,4,0,5,1,174,0,59,93,23,1
CR_75709,12-Sep-01,0,9,10,7,3,4,2,1,6,1,249,1,34,130,34,1
CR_47382,2-Feb-97,7,37,37,0,0,9,8,1,5,1,249,1,112,29,34,1
CR_143163,11-May-10,0,6,6,4,1,6,4,0,5,1,316,1,72,142,34,1
CR_153962,1-Mar-11,1,47,48,7,3,17,11,3,2,1,316,1,34,142,34,1
CR_147207,12-Nov-10,1,44,44,1,3,13,18,1,5,2,249,2,103,142,34,1
CR_32407,7-May-96,0,4,4,6,5,5,6,1,2,1,316,1,112,142,34,1
CR_2750,19-Apr-91,0,36,34,2,1,1,0,2,2,2,249,2,92,142,34,1
CR_4901,9-Sep-92,0,5,5,3,5,3,5,2,2,1,316,1,34,142,34,1
CR_95301,28-Dec-03,0,37,37,0,0,7,1,1,6,1,174,0,103,130,34,1
CR_142031,10-Apr-10,1,4,4,6,5,15,10,0,5,1,127,0,112,53,46,1
CR_151911,26-Oct-11,0,33,32,2,1,5,6,0,5,1,174,0,103,80,43,1
CR_8060,19-Jul-92,0,33,32,2,1,9,8,2,6,1,249,1,72,29,34,1
CR_148617,2-Apr-11,0,4,4,6,5,4,2,1,6,1,249,1,103,29,34,1
CR_50070,16-Apr-98,0,4,4,6,5,6,4,0,5,1,249,1,103,136,34,1
CR_75174,26-Mar-01,0,5,5,3,5,8,3,1,5,1,174,0,98,107,34,1
CR_109904,3-Jan-05,1,36,34,2,1,15,10,0,5,1,174,0,92,93,43,1
CR_55350,28-May-98,0,39,39,6,5,6,4,0,5,1,174,0,98,29,0,1
CR_43830,1-Dec-97,0,16,15,0,0,1,0,1,6,1,316,1,109,29,34,1
CR_182272,21-Mar-16,0,36,34,2,1,1,0,1,2,1,0,1,92,142,34,1
CR_173818,28-Jun-15,0,9,10,7,3,5,6,2,2,1,174,1,72,133,34,1
CR_169264,25-Mar-14,0,24,24,0,0,9,8,1,2,1,74,1,103,29,34,1
CR_67062,28-Jan-00,1,9,10,7,3,15,10,1,5,1,174,1,72,29,34,1
CR_173393,17-Apr-15,0,4,4,6,5,2,7,1,1,1,0,1,72,142,34,1
CR_118559,21-Dec-06,1,44,44,1,3,16,12,1,6,1,249,1,103,29,34,1
CR_113952,31-Jul-06,0,9,10,7,3,5,6,1,5,1,174,0,18,133,46,1
CR_27439,3-Mar-95,0,21,23,4,1,2,7,2,6,1,0,1,92,62,34,1
CR_161836,28-Jun-13,1,4,4,6,5,16,12,1,6,1,316,1,87,29,34,1
CR_39362,10-Dec-96,0,37,37,0,0,5,6,0,5,1,174,1,103,29,34,1
CR_161488,13-Sep-13,0,4,4,6,5,4,2,1,6,1,249,1,72,80,34,1
CR_86294,17-Apr-02,0,25,25,9,0,7,1,4,6,1,0,1,72,29,34,1
CR_66850,10-Nov-00,7,6,6,4,1,9,8,0,5,1,174,0,48,29,23,1
CR_66512,8-Oct-00,0,4,4,6,5,5,6,1,6,1,0,1,12,103,34,1
CR_137671,20-Mar-09,0,21,23,4,1,2,7,1,6,1,249,1,109,62,34,1
CR_73776,12-Mar-01,0,4,4,6,5,1,0,2,6,1,316,1,72,29,34,1
CR_47086,19-Nov-97,0,36,34,2,1,1,0,0,5,1,249,1,92,62,34,1
CR_32870,29-May-96,0,4,4,6,5,1,0,1,6,1,249,1,24,62,34,1
CR_127747,1-Aug-08,0,4,4,6,5,1,0,1,6,3,0,3,72,29,34,1
CR_66162,14-Aug-00,0,4,4,6,5,6,4,0,5,1,174,1,103,93,34,1
CR_119241,21-Apr-06,0,48,47,4,1,8,3,3,5,1,0,1,98,62,34,1
CR_64101,10-Apr-99,0,49,49,6,5,5,6,1,6,1,303,1,72,62,34,1
CR_39808,23-May-96,0,40,40,2,1,5,6,1,2,2,263,1,112,14,34,0
CR_128554,5-Dec-08,0,4,4,6,5,5,6,3,6,4,249,4,72,80,34,1
CR_118539,21-Nov-06,0,44,44,1,3,4,2,4,3,1,0,1,72,62,34,1
CR_78364,22-Oct-01,0,33,32,2,1,7,1,1,6,1,249,1,103,29,34,1
CR_191355,6-Jul-17,1,49,49,6,5,16,12,1,6,2,249,2,103,80,34,1
CR_195092,30-Jul-18,0,25,25,9,0,6,4,1,6,2,11,2,103,80,34,0
CR_133773,23-Feb-08,0,43,43,9,0,4,2,0,5,1,174,1,103,107,34,1
CR_115018,2-Aug-06,1,22,22,7,3,15,10,0,5,1,174,0,112,29,23,1
CR_125359,13-Jan-07,0,37,37,0,0,2,7,0,5,3,174,3,103,29,34,1
CR_62851,25-May-99,0,37,37,0,0,3,5,3,6,2,249,2,72,62,34,1
CR_194922,26-Jun-18,0,24,24,0,0,6,4,1,2,1,249,1,10,142,34,1
CR_145638,17-Apr-10,0,33,32,2,1,5,6,0,5,1,102,0,18,93,46,1
CR_179995,10-Aug-16,0,16,15,0,0,5,6,1,2,1,249,1,59,142,34,1
CR_42061,21-Oct-97,0,4,4,6,5,3,5,0,5,1,174,0,18,138,46,1
CR_71888,28-Jul-00,0,47,48,7,3,7,1,1,6,1,0,1,72,29,34,1
CR_11300,21-Jan-93,1,4,4,6,5,15,10,1,6,1,249,1,103,130,34,1
CR_189514,26-Mar-17,0,36,34,2,1,1,0,1,5,1,174,,92,93,43,1
CR_23917,1-Feb-94,0,46,46,3,5,6,4,1,6,1,174,0,112,107,23,1
CR_161962,17-Oct-13,0,5,5,3,5,6,4,1,5,1,74,1,92,136,34,1
CR_135323,12-Nov-09,1,3,2,3,5,16,12,2,6,1,249,1,12,119,34,1
CR_148538,3-Jul-11,0,4,4,6,5,7,1,0,5,1,174,1,103,142,34,1
CR_37075,4-Oct-96,0,25,25,9,0,7,1,1,2,1,249,1,103,14,34,1
CR_5034,20-Dec-92,0,6,6,4,1,6,4,0,5,2,192,0,113,93,0,0
CR_45263,8-Jul-97,3,24,24,0,0,9,8,1,6,1,316,1,2,130,34,1
CR_10660,1-Jun-92,1,49,49,6,5,15,10,0,5,2,249,2,103,119,34,1
CR_105440,15-Aug-05,0,4,4,6,5,1,0,1,6,1,316,1,2,107,34,1
CR_48944,5-Dec-98,0,3,2,3,5,1,0,1,6,2,316,2,103,80,34,1
CR_17197,23-Apr-93,0,40,40,2,1,1,0,1,5,1,174,1,103,29,34,1
CR_11452,27-Sep-93,0,4,4,6,5,2,7,1,6,1,249,1,103,29,34,1
CR_73140,10-Apr-01,1,4,4,6,5,15,10,1,2,1,249,1,112,142,34,1
CR_178020,31-Jul-15,0,49,49,6,5,4,2,1,6,1,316,1,72,29,34,1
CR_74208,28-Sep-01,0,4,4,6,5,3,5,1,6,1,249,1,116,130,34,1
CR_160616,29-Nov-12,0,49,49,6,5,4,2,1,2,1,0,1,98,107,34,1
CR_110131,13-Jan-05,0,36,34,2,1,1,0,0,5,1,174,1,92,93,36,0
CR_168111,31-Oct-14,0,6,6,4,1,8,3,0,5,1,277,1,98,14,34,1
CR_165061,14-Jan-13,0,36,34,2,1,1,0,1,5,1,174,0,92,119,43,1
CR_57485,7-Dec-99,0,4,4,6,5,1,0,0,5,1,174,0,112,93,23,1
CR_119075,11-Feb-06,0,47,48,7,3,4,2,2,6,2,0,2,109,107,34,1
CR_152969,27-Oct-11,0,37,37,0,0,6,4,2,3,1,249,1,111,29,34,1
CR_181046,15-Dec-16,1,24,24,0,0,15,10,1,6,1,127,1,103,57,34,1
CR_141909,7-Jul-10,0,4,4,6,5,3,5,3,2,1,0,1,103,62,34,1
CR_27418,31-Oct-95,0,21,23,4,1,2,7,0,5,1,249,1,72,80,34,1
CR_22180,21-Jul-94,0,36,34,2,1,1,0,1,1,1,0,1,92,142,34,1
CR_52878,21-Jun-98,0,24,24,0,0,7,1,1,6,1,0,1,103,80,34,1
CR_76447,23-Jul-01,0,20,20,10,3,7,1,2,6,1,0,1,72,29,34,1
CR_82749,24-Feb-02,0,4,4,6,5,1,0,0,5,1,127,1,72,130,34,1
CR_73414,18-Apr-01,0,4,4,6,5,1,0,1,6,1,249,1,103,62,34,1
CR_15182,13-Jun-93,0,33,32,2,1,6,4,1,6,1,249,1,103,93,34,1
CR_100993,23-Sep-04,0,25,25,9,0,6,4,1,5,1,249,1,98,142,34,1
CR_113545,15-Mar-06,0,5,5,3,5,6,4,2,3,1,249,1,12,29,34,1
CR_157344,15-Dec-12,0,24,24,0,0,5,6,1,6,2,179,2,103,93,34,0
CR_93282,13-Dec-03,0,24,24,0,0,4,2,1,6,1,313,0,42,142,0,1
CR_29586,15-Jan-95,0,33,32,2,1,8,3,1,6,1,249,1,103,93,34,1
CR_168888,15-Dec-14,0,21,23,4,1,6,4,1,6,1,316,1,92,140,34,1
CR_53236,9-Sep-98,0,26,27,9,0,4,2,1,6,1,0,1,103,62,34,1
CR_123916,10-Jul-07,0,33,32,2,1,6,4,0,5,1,249,1,103,29,34,1
CR_178575,1-Jun-16,0,4,4,6,5,5,6,0,5,1,174,0,92,93,0,1
CR_122140,9-Jun-07,0,19,19,1,3,5,6,0,5,1,127,1,103,29,34,1
CR_159744,25-Apr-12,0,43,43,9,0,4,2,0,5,1,174,0,18,133,0,1
CR_81290,13-Sep-01,0,45,45,10,3,1,0,1,6,2,0,2,67,6,34,1
CR_49660,1-Mar-98,0,4,4,6,5,1,0,1,2,1,249,1,98,80,34,1
CR_162880,1-Apr-13,0,19,19,1,3,8,3,1,6,2,128,0,92,29,0,0
